Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,Grant/non-grant split,On- or Off- Budget,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
006,Department of Commerce,00,Department of Commerce,511700,Pribilof Islands Fund,13,306,Other natural resources,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,"-2,233","-1,373","-1,632","-1,805","-1,853","-1,027","-1,627",0,"-1,620",-817,-843,-993,-476,-90,-155,-27,-38,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,511920,"Interest and profits on investments in public debt securities, Fishing Vessel and Gear Damage Compensation Fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149,-132,-209,-553,-609,-217,-739,-564,-859,-470,-448,16,-190,-51,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,511921,"Unrealized discount, Fishing vessel and gear damage comp. fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,-130,18,91,-240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512020,"Interest on investments, Fishermen's contingency fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,-1,-50,-99,-143,-100,5,4,-62,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512021,"Unrealized discount, Fishermen's contingency fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,-52,-50,31,52,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512100,Fishermen's guaranty fund,13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512110,"Fees collected, Fishermen's guaranty fund",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,087","-1,778","-1,697","-1,335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512120,"Interest on investments, Fishermen's guaranty fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-94,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512220,"Earnings on investments, foreign fishing observer's fund, Commerce",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151,-144,-50,-49,-123,-74,0,-2,-58,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512221,"Unrealized discount, foreign fishing observer's fund, DOC",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,11,-66,46,-46,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512310,Fisheries Loan Fund,13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-60,047","-33,547","-46,006","-43,370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512320,"Interest on Investments, Fisheries Loan Fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,008","-70,514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512420,"Earnings on Investments, Fisheries Promotional Fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-220,-551,0,0,-38,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512421,"Unrealized discount, Fisheries Promotional Fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-174,-258,390,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,512700,Patent and Trademark Surcharges,13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-99,307","-95,000","-99,000","-103,000","-107,000","-111,000","-115,000","-119,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,528310,"Gifts, Marine Mammal Unusual Mortality Event Fund",13,306,Other natural resources,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,536220,"Interest Earned, Environmental Improvement and Restoration Fund",13,908,Other interest,Net interest,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000","-10,000","-5,000","-3,000","-5,000","-7,000","-8,000","-9,000","-9,000","-10,000","-10,000","-10,000","-10,000",0,"-18,000",0,"-1,000","-3,000","-6,000","-8,000","-10,000"
006,Department of Commerce,00,Department of Commerce,558310,"Fisheries Enforcement Asset Forfeiture Fund, Deposits (PDF Account)",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-10,000","-3,000","-3,000","-5,000","-5,000","-5,000","-5,000","-5,000","-5,000"
006,Department of Commerce,00,Department of Commerce,558410,"Sanctuaries Enforcement Asset Forfeiture Fund, Deposits (PDF Account)",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000","-1,000","-1,000","-1,000"
006,Department of Commerce,00,Department of Commerce,823330,"Transfer from TV Broadcaster Relocation Fund, Public Safety Trust Fund",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,750,000",0,0,0
006,Department of Commerce,00,Department of Commerce,834710,Foreign Service National Separation Liability Trust Fund,13,602,Federal employee retirement and disability,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,850110,Gifts and Bequests,13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-365,-443,-443,-426,-391,-363,-494,-353,-355,-243,-170,0,0,"-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-5,000","-11,000","-5,000","-5,000","-4,000","-1,000","-1,000","-1,000","-1,000"
006,Department of Commerce,00,Department of Commerce,850910,"General fund contributions, Regional Action Planning Commission, Commerce",13,452,Area and regional development,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,"-4,720","-7,503","-6,643","-15,430","-16,648","-22,010","-22,466","-28,951","-63,001","-16,327","-41,642","-42,393","-41,233","-44,513","-22,782",-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,850930,"Fees for administrative services, Regional Action Planning Commission, Commerce",13,452,Area and regional development,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,085","-2,123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,854610,"Fees for Administrative Services, Public, Science and Technical Research",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-17,537","-19,882","-19,856","-21,284","-25,446","-25,061","-28,734","-35,026","-38,024","-38,744","-45,135","-44,743","-29,350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,854620,"Fees for Administrative Services, Trust Funds, National Technical Information Service",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,854630,"Fees for Administrative Services, Federal Funds, Science and Technical Research",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,800","-6,409","-2,839","-3,226","-4,158","-3,884","-4,727","-5,854","-4,525","-5,884","-3,825","-5,205","-3,653","-3,986","-7,922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,00,Department of Commerce,858020,"Commerce, Contributions, educational and cultural exchange",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-8,089","-7,369","-6,577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,05,Departmental Management,0120,Salaries and Expenses,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,"3,523","3,864","4,138","4,184","4,354","4,335","4,487","5,276","5,504","6,994","7,154","8,084","8,474","10,858","13,264","4,513","18,886","22,791","24,734","36,824","38,906","31,391","30,166","34,153","33,489","35,085","34,095","44,096","32,017","27,297","30,568","26,395","37,663","33,255","37,000","32,000","31,000","33,000","33,000","25,000","21,000","27,000","46,000","39,000","50,000","33,000","65,000","69,000","76,000","63,000","59,000","63,000","52,000","59,000","65,000","70,000","83,000","74,000","74,000","75,000"
006,Department of Commerce,05,Departmental Management,0122,"Emergency Steel, Oil, and Gas Guaranteed Loan Program Account",13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","1,000","21,000","69,000","-6,000","8,000",0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,05,Departmental Management,0122,"Emergency Steel, Oil, and Gas Guaranteed Loan Program Account",13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,000",0,"5,000",0,0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,05,Departmental Management,0123,HCHB Renovation and Modernization,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000","6,000","4,000","9,000","10,000","15,000","8,000","24,000","25,000","24,000","25,000","25,000"
006,Department of Commerce,05,Departmental Management,0126,Office of the Inspector General,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,543","13,974","15,225","15,330","15,403","15,000","20,000","20,000","20,000","20,000","21,000","21,000","20,000","21,000","22,000","20,000","22,000","23,000","21,000","24,000","29,000","33,000","29,000","30,000","31,000","41,000","40,000","40,000","41,000","41,000","41,000"
006,Department of Commerce,05,Departmental Management,0127,National Intellectual Property Law Enforcement Coordination Council,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,05,Departmental Management,0160,Special foreign currency program,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,"1,527",882,839,771,464,59,627,309,329,670,223,242,63,92,134,"1,241",292,122,62,7,76,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,05,Departmental Management,4511,Working Capital Fund,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,-107,-51,22,65,11,-29,-242,283,-50,-521,306,-247,200,-490,69,280,123,16,454,-743,649,-163,"3,868","-1,763",-255,"-2,689",298,-153,126,-198,"-4,014","3,009","3,560",67,"-3,000","6,000","-2,000","1,000","2,000","-17,000","-10,000","3,000","-5,000","-7,000","-4,000",0,"-2,000",0,"-2,000","-4,000","-4,000","-14,000","5,000","-6,000","62,000",0,0,0,0,0
006,Department of Commerce,05,Departmental Management,4564,Franchise Fund,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000","1,000","3,000","-4,000",0,0,"-2,000",0,0,"-1,000",0,"-1,000",0,"1,000","1,000",0,0,0,0,0,0,0,0,0
006,Department of Commerce,05,Departmental Management,8501,Gifts and Bequests,13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,"3,099","3,713","3,588","4,064","6,726","4,381","4,282","3,962","3,705","4,139","3,711","3,307",456,492,351,103,100,101,243,296,478,309,311,385,398,394,376,372,403,457,411,384,301,314,0,0,0,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",0,"2,000","4,000","9,000","5,000","8,000","5,000","2,000","1,000","1,000","1,000"
006,Department of Commerce,06,Economic Development Administration,0125,Salaries and Expenses,13,452,Area and regional development,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,"23,838","22,548","20,221","22,065","24,421","5,953","27,328","29,391","29,328","37,579","38,681","29,308","25,998","27,337","27,067","26,417","25,107","23,986","25,594","24,573","26,911","27,312","26,356","28,001","33,000","22,000","23,000","23,000","26,000","27,000","28,000","29,000","28,000","32,000","31,000","30,000","27,000","31,000","32,000","39,000","43,000","41,000","36,000","33,000","38,000","43,000","44,000","46,000","46,000","47,000"
006,Department of Commerce,06,Economic Development Administration,0128,Economic development guaranteed loans,13,452,Area and regional development,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,422",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,2050,Economic Development Assistance Programs,13,452,Area and regional development,Discretionary,Nongrant,On-budget,"5,513","11,166","11,733","12,435","57,233","69,952","91,433","76,194","98,924","90,404","75,041","79,980","34,776","25,799","55,904","22,899","131,750","69,724","91,041","94,168","93,483","14,074","17,010","3,676",0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000",0,0,0,0,"-22,000",0,"-1,000","-1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,2050,Economic Development Assistance Programs,13,452,Area and regional development,Discretionary,Grant,On-budget,118,"2,853","11,409","8,407","6,969","19,824","113,623","145,338","156,500","175,625","166,964","193,789","201,857","209,333","201,687","58,893","165,341","260,132","344,520","451,638","408,191","323,219","247,959","248,455","262,590","252,683","204,503","210,614","183,509","160,295","153,137","140,560","130,363","204,235","322,000","394,000","400,000","364,000","355,000","356,000","356,000","355,000","375,000","337,000","332,000","284,000","243,000","238,000","243,000","317,000","423,000","393,000","403,000","320,000","416,000","287,000","217,000","219,000","227,000","234,000"
006,Department of Commerce,06,Economic Development Administration,4406,Economic Development Revolving Fund Liquidating Account,13,452,Area and regional development,Discretionary,Nongrant,On-budget,"1,708","24,945","46,069","55,160","-7,949","-8,690","-14,667","-17,094","-13,380","-14,523","-17,834","-18,596","-21,097","-20,410","-20,275","-10,058","-19,652","-33,009","-33,490","45,324","-4,788","45,746","12,281","-72,115","59,278","-27,723","120,885","-63,444","5,466","-15,852","-6,081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,4406,Economic Development Revolving Fund Liquidating Account,13,452,Area and regional development,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-10,000",0,0,0,0,"-44,406",-800,-647,"-4,000","-4,000","-13,000","-2,000","-6,000","-5,000","-6,000","-2,000","-6,000","-5,000","-1,000","-2,000","-1,000","-1,000",0,0,"-6,000",0,0,0,"-1,000","-1,000",0,0,0,0
006,Department of Commerce,06,Economic Development Administration,9911,Miscellaneous appropriations,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,0,0,0,0,120,"1,519",534,423,380,0,"1,147","7,215","4,514","5,488","5,616",53,"1,290",263,0,298,-225,123,52,0,336,-32,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,9911,Miscellaneous appropriations,13,376,Other advancement of commerce,Discretionary,Grant,On-budget,0,0,0,0,"1,341","1,214","3,646","4,415","4,190","2,233",0,0,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,9911,Miscellaneous appropriations,13,452,Area and regional development,Discretionary,Nongrant,On-budget,0,"47,321","74,602","33,239","3,948","1,712",0,0,31,0,0,0,0,0,0,0,"8,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,9911,Miscellaneous appropriations,13,452,Area and regional development,Discretionary,Grant,On-budget,0,"15,139","257,218","288,386","84,720","19,421","4,957","2,048",800,384,289,40,0,0,0,0,"577,264","3,057,363","1,740,678","415,509","82,779","39,687","17,357","9,926","2,065","1,868",671,84,-46,120,-332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,9911,Miscellaneous appropriations,13,453,Disaster relief and insurance,Discretionary,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,403","81,800","3,396",0,754,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,9911,Miscellaneous appropriations,13,453,Disaster relief and insurance,Discretionary,Grant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500","50,794","9,570",991,84,-326,-69,-4,12,0,0,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,06,Economic Development Administration,9911,Miscellaneous appropriations,13,504,Training and employment,Discretionary,Grant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,871","269,436","78,658","98,018","11,560","2,059","4,623",30,"1,389",598,"1,002",139,32,316,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006,Department of Commerce,07,Bureau of the Census,0401,Current Surveys and Programs,13,376,Other advancement of commerce,Discretionary,Nongrant,On-budget,"16,364","17,045","27,679","34,792","19,874","21,714","30,158","40,471","46,057","64,212","24,713","25,318","15,586","37,545","43,000","11,811","43,196","47,474","46,790","53,827","56,642","54,839","66,143","80,473","84,269","83,841","83,105","82,649","87,018","98,433","113,784","127,637","137,343","124,880","158,000","104,000","106,000","194,000","156,000","130,000","168,000","161,000","188,000","189,000","198,000","200,000","194,000","200,000","226,000","253,000","255,000","247,000","241,000","252,000","257,000","283,000","293,000","300,000","306,000","313,000"
006,Department of Commerce,07,Bureau of the Census,0401,Current Surveys and Programs,13,376,Other advancement of commerce,Mandatory,Nongrant,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","9,000","10,000","15,000","15,000","20,000","18,000","20,000","20,000","20,000","20,000","25,000","30,000","29,000","28,000","30,000","25,000","32,000","27,000","20,000","20,000","20,000","20,000","20,000"
